var,scenario,varBinaryOriginal,varTypeTrans,varStatus,varMayRoundUp,varMayRoundDown,varMayIsActive,varIsDeletable,varIsRemovable,varObj,varPseudoSol,NLocksDown,NLocksUp,IsTransformed,multaggrConstant,varAggrScalar,varAggrConstant,varMultaggrNVars,varBestBound,varWorstBound,varBranchFactor,varBranchPriority,varBranchDirection,varNImpls0,varNImpls1,varGetNCliques0,varGetNCliques1,varConflictScore,varAvgInferenceScore,relaxSolVal,varImplRedcost0,varImplRedcost1,varPseudocostScore,equalToLb,equalToUb,target
x138,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x139,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x140,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x141,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x142,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x143,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x144,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x145,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x146,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x147,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x148,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x149,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x150,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x151,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x152,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x153,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x154,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x155,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x156,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x157,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x158,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x159,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x160,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x161,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x162,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x163,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x164,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x165,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x166,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x167,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x168,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x169,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x170,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x171,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x172,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x173,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x174,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x175,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x176,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x177,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x178,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x179,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x180,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x181,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x182,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x183,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x184,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x185,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,8,2,0,1,1.00E-12,24,0,1.00E+99,1.00E+99,1,1,0,1
x186,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,4,0,0,0,1.00E-12,4.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x187,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x188,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x189,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x190,1664186865,1,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x191,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,47,0,43,1,1.00E-12,648,0,1.00E+99,1.00E+99,1,1,0,1
x192,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x193,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x194,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x195,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,8,2,0,1,1.00E-12,24,0,1.00E+99,1.00E+99,1,1,0,1
x196,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,4,0,0,0,1.00E-12,4.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x197,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x198,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x199,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,7,2,0,1,1.00E-12,21,0,1.00E+99,1.00E+99,1,1,0,1
x200,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,7,0,3,0,1.00E-12,1.00E-05,0,1.00E+99,1.00E+99,1,1,0,1
x201,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x202,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x203,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,2,0,0,0,1.00E-12,2.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x204,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,2,0,1,1.00E-12,3,0,1.00E+99,1.00E+99,1,1,0,1
x205,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,6,7,0,3,1.00E-12,60,0,1.00E+99,1.00E+99,1,1,0,1
x206,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x207,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x208,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1.00E-12,1.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x209,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,47,0,44,1.00E-12,0.000612,0,1.00E+99,1.00E+99,1,1,0,0
x210,1664186865,1,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x211,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x212,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1.00E-12,1.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x213,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1.00E-12,1.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x214,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,4,0,1,1.00E-12,5.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x215,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,5,7,0,3,1.00E-12,50,0,1.00E+99,1.00E+99,1,1,0,1
x216,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x217,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x218,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,5,0,1,1.00E-12,8.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x219,1664186865,1,0,1,0,0,1,0,0,0,0,10,13,1,0,0,0,0,0,1,1,0,3,5,7,0,3,1.00E-12,50,0,1.00E+99,1.00E+99,1,1,0,1
x220,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,1.00E+99,1.00E+99,1,1,0,1
x221,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1.00E-12,1.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x222,1664186865,1,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1.00E-12,1.00E-06,0,1.00E+99,1.00E+99,1,1,0,1
x223,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x224,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x225,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x226,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x227,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x228,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x229,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
x230,1664186865,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1.00E-12,1.00E-12,0,0,0,1.00E-12,1,1,0
